episode, reward, success, duration, steps, total_steps, memory length, avg_critic_loss, avg_actor_loss
287, 162.66415122151375, 4, 10.633715837000636, 370, 158703,                                             158703, 0.0, 42704.57421875
288, -61.710212943609804, 4, 10.542547653021757, 343, 159046,                                             159046, 0.0, 45232.421875
289, -41.00517381890677, 4, 10.83317538900883, 389, 159435,                                             159435, 0.0, 41937.12109375
290, -170.26599478162825, 4, 10.542177162016742, 376, 159811,                                             159811, 0.0, 63262.73828125
291, 3645.672014951706, 1, 3.1208603470004164, 103, 159914,                                             159914, 0.0, 38745.91796875
292, -505.19364007469267, 4, 10.140842535998672, 327, 160241,                                             160241, 0.0, 44565.015625
293, -135.45157891511917, 4, 10.680313976015896, 373, 160614,                                             160614, 0.0, 39013.6953125
294, 3904.752644777298, 1, 6.319460544997128, 198, 160812,                                             160812, 0.0, 45790.51953125
295, 3897.3089739084244, 1, 7.944521861994872, 259, 161071,                                             161071, 0.0, 44077.36328125
296, 86.14027782529593, 4, 10.630385533993831, 382, 161453,                                             161453, 0.0, 35303.29296875
297, 512.429335474968, 4, 10.72605424199719, 373, 161826,                                             161826, 0.0, 38154.671875
298, 3712.376234292984, 1, 4.525448875996517, 155, 161981,                                             161981, 0.0, 39127.83203125
299, -1690.9142072205432, 4, 11.026610781991621, 373, 162354,                                             162354, 0.0, 40757.390625
300, -18.224920251464937, 4, 9.742810780007858, 337, 162691,                                             162691, 0.0, 44036.796875
301, 491.57937002182007, 4, 10.629080148006324, 343, 163034,                                             163034, 0.0, 37357.8203125
302, 4014.6091380119324, 1, 7.429310257022735, 263, 163297,                                             163297, 0.0, 56389.87890625
303, -5934.641293905675, 2, 9.126710387005005, 299, 163596,                                             163596, 0.0, 34546.0078125
304, 93.3111585933948, 4, 9.739972709008725, 329, 163925,                                             163925, 0.0, 42517.27734375
305, -40.03074625134468, 4, 10.830295723018935, 369, 164294,                                             164294, 0.0, 59726.32421875
306, -221.83193785045296, 4, 9.739004108996596, 326, 164620,                                             164620, 0.0, 47810.65234375
307, 480.3804044723511, 4, 10.72583515199949, 351, 164971,                                             164971, 0.0, 45958.6328125
308, -316.4067852497101, 4, 9.837934084993321, 344, 165315,                                             165315, 0.0, 41846.56640625
309, 345.28734400868416, 4, 10.544195961992955, 383, 165698,                                             165698, 0.0, 39540.26953125
310, 3640.6390529870987, 1, 3.522634758002823, 109, 165807,                                             165807, 0.0, 47649.234375
311, 141.9007691257866, 4, 11.07894081401173, 379, 166186,                                             166186, 0.0, 42038.18359375
312, -8.709498033276759, 4, 9.746548111987067, 323, 166509,                                             166509, 0.0, 55213.03515625
313, 297.00063373474404, 4, 10.729465736978455, 375, 166884,                                             166884, 0.0, 51047.6640625
314, 100.39880211302079, 4, 10.03102543798741, 356, 167240,                                             167240, 0.0, 46286.22265625
315, -180.05329497612547, 4, 10.341672251001, 371, 167611,                                             167611, 0.0, 51609.87109375
316, -133.20481015834957, 4, 10.827387437981088, 367, 167978,                                             167978, 0.0, 44197.2578125
317, -317.87157766520977, 4, 9.74172100200667, 334, 168312,                                             168312, 0.0, 32410.0625
318, -43.48649371787906, 4, 10.727296177996323, 365, 168677,                                             168677, 0.0, 41554.50390625
319, 57.1737227733247, 4, 9.83743382600369, 333, 169010,                                             169010, 0.0, 43039.0390625
320, 507.7031918168068, 4, 10.74557998299133, 317, 169327,                                             169327, 0.0, 43358.828125
321, -68.95101592573337, 4, 10.7340373909974, 351, 169678,                                             169678, 0.0, 48728.33203125
322, -266.66966304183006, 4, 10.031881456001429, 332, 170010,                                             170010, 0.0, 49212.22265625
323, -107.38639739126666, 4, 9.931336260022363, 335, 170345,                                             170345, 0.0, 40572.24609375
324, -970.1584666594863, 4, 9.936965889006387, 333, 170678,                                             170678, 0.0, 52389.40625
325, -128.30215394985862, 4, 9.833011644979706, 343, 171021,                                             171021, 0.0, 48413.609375
326, 3605.214507341385, 1, 2.320624450017931, 72, 171093,                                             171093, 0.0, 59138.5625
327, 9.4763072761707, 4, 9.92695756998728, 326, 171419,                                             171419, 0.0, 55885.0859375
328, -103.97708134353161, 4, 10.64230228101951, 377, 171796,                                             171796, 0.0, 53801.26953125
329, 93.55947652101167, 4, 10.728129230992636, 370, 172166,                                             172166, 0.0, 46218.546875
330, 72.39743468305096, 4, 9.92689636402065, 335, 172501,                                             172501, 0.0, 44735.375
331, -312.8852185793221, 4, 10.11385046102805, 344, 172845,                                             172845, 0.0, 57792.78515625
332, 63.432810066849925, 4, 10.336955537000904, 357, 173202,                                             173202, 0.0, 49589.21484375
333, 3549.5462337732315, 1, 1.503424444992561, 31, 173233,                                             173233, 0.0, 41663.765625
334, -205.98003284772858, 4, 9.842779908998637, 322, 173555,                                             173555, 0.0, 41448.36328125
335, -73.95401885639876, 4, 10.72722743000486, 365, 173920,                                             173920, 0.0, 42895.48046875
336, -30.33954804437235, 4, 10.337638895987766, 359, 174279,                                             174279, 0.0, 44738.92578125
337, 259.09536701896286, 4, 10.845465363003314, 383, 174662,                                             174662, 0.0, 47844.4296875
338, -56.13575255018077, 4, 10.722946921974653, 377, 175039,                                             175039, 0.0, 47976.359375
339, 30.840651030419394, 4, 9.928098483011127, 332, 175371,                                             175371, 0.0, 51538.390625
340, -141.88657210581005, 4, 10.646356607991038, 359, 175730,                                             175730, 0.0, 36423.27734375
341, 361.1990234851837, 4, 10.545788325980539, 361, 176091,                                             176091, 0.0, 55725.05078125
342, -199.45606686966494, 4, 11.025196522998158, 380, 176471,                                             176471, 0.0, 43157.4453125
343, 131.77250248385826, 4, 10.338336125016212, 366, 176837,                                             176837, 0.0, 45545.0546875
344, -318.97470119036734, 4, 10.529126241017366, 369, 177206,                                             177206, 0.0, 38151.72265625
345, 165.19808012619615, 4, 10.825727258983534, 364, 177570,                                             177570, 0.0, 41250.7890625
346, 3589.031058549881, 1, 1.3054551210079808, 30, 177600,                                             177600, 0.0, 73060.3359375
